DJI_0001.JPG,1,39.645289, -82.81494519444445, 377.16
DJI_0002.JPG,2,39.644005694444445, -82.81418572222222, 355.76
DJI_0003.JPG,3,39.644002944444445, -82.81429019444444, 355.66
DJI_0004.JPG,4,39.64400411111111, -82.81439602777778, 355.56
DJI_0005.JPG,5,39.64400341666666, -82.81450238888888, 355.46
DJI_0006.JPG,6,39.64400208333333, -82.81460294444445, 355.56
DJI_0007.JPG,7,39.644001583333335, -82.81470494444444, 355.56
DJI_0008.JPG,8,39.64400325, -82.8148078611111, 355.46
DJI_0009.JPG,9,39.64400422222222, -82.81491822222222, 355.36
DJI_0010.JPG,10,39.644002444444446, -82.81502016666667, 355.26
DJI_0011.JPG,11,39.64400038888889, -82.81512327777777, 355.26
DJI_0012.JPG,12,39.64400352777778, -82.81522455555556, 355.26
DJI_0013.JPG,13,39.644004333333335, -82.81533188888889, 355.16
DJI_0014.JPG,14,39.64400394444444, -82.81543447222222, 355.06
DJI_0015.JPG,15,39.64400466666667, -82.8155408611111, 355.16
DJI_0016.JPG,16,39.644004805555554, -82.81564141666667, 355.16
DJI_0017.JPG,17,39.644004527777774, -82.81574769444444, 355.06
DJI_0018.JPG,18,39.64400388888889, -82.81584641666666, 355.06
DJI_0019.JPG,19,39.64400511111111, -82.81595772222222, 354.86
DJI_0020.JPG,20,39.64400283333333, -82.81606083333332, 354.76
DJI_0021.JPG,21,39.64400033333333, -82.81616541666666, 354.66
DJI_0022.JPG,22,39.64400088888889, -82.81626730555556, 354.46
DJI_0023.JPG,23,39.644003805555556, -82.81637380555556, 354.46
DJI_0024.JPG,24,39.644003166666664, -82.8164755, 354.46
DJI_0025.JPG,25,39.64400288888889, -82.81657691666666, 354.36
DJI_0026.JPG,26,39.644002916666665, -82.81668405555556, 354.26
DJI_0027.JPG,27,39.64400341666666, -82.81678755555555, 354.16
DJI_0028.JPG,28,39.644003472222224, -82.81689352777778, 354.16
DJI_0029.JPG,29,39.64400119444444, -82.81699680555555, 354.16
DJI_0030.JPG,30,39.6440015, -82.81710161111111, 354.36
DJI_0031.JPG,31,39.64400233333333, -82.81720355555555, 354.36
DJI_0032.JPG,32,39.64400277777778, -82.81730827777777, 354.46
DJI_0033.JPG,33,39.644002416666666, -82.81741072222222, 354.66
DJI_0034.JPG,34,39.644004083333336, -82.81751833333333, 354.66
DJI_0035.JPG,35,39.64400216666667, -82.81762055555555, 354.66
DJI_0036.JPG,36,39.64400288888889, -82.817725, 354.56
DJI_0037.JPG,37,39.64400205555555, -82.81782922222222, 354.56
DJI_0038.JPG,38,39.64400227777778, -82.81793344444444, 354.56
DJI_0039.JPG,39,39.644003166666664, -82.8180375, 354.76
DJI_0040.JPG,40,39.644002, -82.81814194444443, 354.96
DJI_0041.JPG,41,39.64400288888889, -82.81824413888889, 355.06
DJI_0042.JPG,42,39.644002638888885, -82.81834919444444, 355.16
DJI_0043.JPG,43,39.64400122222222, -82.81845338888888, 355.06
DJI_0044.JPG,44,39.64400197222222, -82.8185578611111, 354.96
DJI_0045.JPG,45,39.644003, -82.81865922222222, 354.96
DJI_0046.JPG,46,39.64389672222222, -82.81866527777777, 354.76
DJI_0047.JPG,47,39.643895666666666, -82.81856144444444, 354.86
DJI_0048.JPG,48,39.643894555555555, -82.81845941666667, 354.96
DJI_0049.JPG,49,39.64389472222222, -82.81835358333333, 355.06
